status,eligible_for_model_training,purpose,race_key,previous_confidence,historical_episode_status,proposed_episode_id,proposed_meeting_day_number,historical_derivation_confidence,prediction_time_feature_eligibility,prediction_time_evidence,future_schedule_used_for_identity,exception_type,resolution_status,reason_code,evidence_summary
provisional,false,policy_execution_validation,20241028_12_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_12_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_12_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_12_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_12_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_12_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_12_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_12_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_13_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_13_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_13_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_13_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_13_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_13_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_13_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_13_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20241028_13_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
